ground_height,lane_id,lane_type,left_lane_boundary,right_lane_boundary,left_lane_mark_type,right_lane_mark_type
,49093272,VEHICLE,"[{'x': 9905.29, 'y': 3700.86, 'z': -32.9}, {'x': 9907.33, 'y': 3700.33, 'z': -32.93}, {'x': 9909.29, 'y': 3700.24, 'z': -32.96}, {'x': 9911.14, 'y': 3700.5, 'z': -32.99}, {'x': 9912.87, 'y': 3701.01, 'z': -33.02}, {'x': 9914.46, 'y': 3701.71, 'z': -33.05}, {'x': 9915.88, 'y': 3702.49, 'z': -33.06}, {'x': 9917.12, 'y': 3703.28, 'z': -33.08}, {'x': 9918.15, 'y': 3703.99, 'z': -33.1}, {'x': 9924.25, 'y': 3707.41, 'z': -33.13}]","[{'x': 9903.91, 'y': 3698.37, 'z': -32.91}, {'x': 9905.24, 'y': 3697.62, 'z': -32.92}, {'x': 9906.15, 'y': 3697.18, 'z': -32.93}, {'x': 9907.23, 'y': 3696.76, 'z': -32.93}, {'x': 9908.5, 'y': 3696.42, 'z': -32.94}, {'x': 9909.97, 'y': 3696.2, 'z': -32.95}, {'x': 9911.65, 'y': 3696.18, 'z': -32.96}, {'x': 9913.57, 'y': 3696.39, 'z': -32.99}, {'x': 9915.73, 'y': 3696.9, 'z': -33.0}, {'x': 9918.14, 'y': 3697.76, 'z': -33.02}, {'x': 9920.82, 'y': 3699.01, 'z': -33.07}, {'x': 9923.78, 'y': 3700.72, 'z': -33.18}, {'x': 9929.88, 'y': 3704.14, 'z': -33.23}]",NONE,NONE
,49093278,VEHICLE,"[{'x': 10024.59, 'y': 3733.68, 'z': -32.78}, {'x': 10027.95, 'y': 3725.12, 'z': -32.88}]","[{'x': 10021.45, 'y': 3732.42, 'z': -32.78}, {'x': 10024.85, 'y': 3723.85, 'z': -32.9}]",DASH_SOLID_YELLOW,DASH_SOLID_YELLOW
,49093280,VEHICLE,"[{'x': 9992.77, 'y': 3649.83, 'z': -33.35}, {'x': 10002.32, 'y': 3644.36, 'z': -33.32}]","[{'x': 9991.42, 'y': 3647.48, 'z': -33.36}, {'x': 10000.96, 'y': 3642.01, 'z': -33.34}]",DASH_SOLID_YELLOW,DASH_SOLID_YELLOW
,49093284,VEHICLE,"[{'x': 9903.91, 'y': 3698.37, 'z': -32.91}, {'x': 9926.81, 'y': 3685.13, 'z': -33.02}]","[{'x': 9902.33, 'y': 3695.68, 'z': -32.99}, {'x': 9925.24, 'y': 3682.42, 'z': -33.02}]",SOLID_DASH_YELLOW,DASHED_WHITE
,49093319,VEHICLE,"[{'x': 10003.97, 'y': 3647.09, 'z': -33.34}, {'x': 9995.2, 'y': 3652.19, 'z': -33.37}]","[{'x': 10005.52, 'y': 3649.78, 'z': -33.39}, {'x': 9997.97, 'y': 3654.09, 'z': -33.39}]",DASHED_WHITE,NONE
,49093324,VEHICLE,"[{'x': 9925.24, 'y': 3682.42, 'z': -33.02}, {'x': 9930.0, 'y': 3679.66, 'z': -33.08}]","[{'x': 9923.64, 'y': 3679.67, 'z': -33.03}, {'x': 9930.0, 'y': 3675.97, 'z': -33.11}]",DASHED_WHITE,SOLID_WHITE
,49093346,VEHICLE,"[{'x': 9989.88, 'y': 3644.8, 'z': -33.39}, {'x': 9991.26, 'y': 3644.01, 'z': -33.38}, {'x': 9999.39, 'y': 3639.29, 'z': -33.37}]","[{'x': 9987.76, 'y': 3641.14, 'z': -33.42}, {'x': 9997.26, 'y': 3635.62, 'z': -33.41}]",DASHED_WHITE,DASHED_WHITE
,49093350,VEHICLE,"[{'x': 9924.25, 'y': 3707.41, 'z': -33.13}, {'x': 9930.0, 'y': 3710.57, 'z': -33.06}]","[{'x': 9929.88, 'y': 3704.14, 'z': -33.23}, {'x': 9929.94, 'y': 3704.21, 'z': -33.23}, {'x': 9930.0, 'y': 3704.31, 'z': -33.23}]",DOUBLE_SOLID_YELLOW,NONE
,49093378,BIKE,"[{'x': 9922.55, 'y': 3678.15, 'z': -33.05}, {'x': 9930.0, 'y': 3673.82, 'z': -33.16}]","[{'x': 9921.79, 'y': 3676.85, 'z': -33.08}, {'x': 9930.0, 'y': 3672.01, 'z': -33.21}]",SOLID_WHITE,SOLID_WHITE
,49093408,VEHICLE,"[{'x': 9992.82, 'y': 3649.84, 'z': -33.35}, {'x': 9984.54, 'y': 3654.62, 'z': -33.38}]","[{'x': 9995.2, 'y': 3652.19, 'z': -33.37}, {'x': 9986.14, 'y': 3657.39, 'z': -33.44}]",SOLID_DASH_YELLOW,DASHED_WHITE
,49093522,BIKE,"[{'x': 10049.32, 'y': 3670.79, 'z': -33.3}, {'x': 10041.33, 'y': 3691.38, 'z': -33.32}]","[{'x': 10052.39, 'y': 3672.59, 'z': -33.41}, {'x': 10045.14, 'y': 3691.04, 'z': -33.45}, {'x': 10044.94, 'y': 3691.56, 'z': -33.44}, {'x': 10044.41, 'y': 3692.89, 'z': -33.43}]",NONE,NONE
,49093589,VEHICLE,"[{'x': 10038.39, 'y': 3689.7, 'z': -33.29}, {'x': 10039.16, 'y': 3687.24, 'z': -33.3}, {'x': 10039.52, 'y': 3684.97, 'z': -33.31}, {'x': 10039.51, 'y': 3682.87, 'z': -33.32}, {'x': 10039.2, 'y': 3680.96, 'z': -33.32}, {'x': 10038.63, 'y': 3679.24, 'z': -33.31}, {'x': 10037.88, 'y': 3677.72, 'z': -33.32}, {'x': 10036.99, 'y': 3676.38, 'z': -33.34}, {'x': 10036.03, 'y': 3675.25, 'z': -33.36}, {'x': 10035.05, 'y': 3674.31, 'z': -33.36}, {'x': 10034.1, 'y': 3673.57, 'z': -33.37}, {'x': 10033.25, 'y': 3673.04, 'z': -33.37}, {'x': 10032.05, 'y': 3672.38, 'z': -33.41}]","[{'x': 10035.36, 'y': 3688.01, 'z': -33.38}, {'x': 10036.02, 'y': 3686.51, 'z': -33.39}, {'x': 10036.18, 'y': 3684.97, 'z': -33.42}, {'x': 10035.93, 'y': 3683.45, 'z': -33.43}, {'x': 10035.32, 'y': 3682.0, 'z': -33.44}, {'x': 10034.67, 'y': 3680.76, 'z': -33.45}, {'x': 10034.4, 'y': 3680.38, 'z': -33.45}, {'x': 10034.08, 'y': 3680.02, 'z': -33.45}, {'x': 10032.63, 'y': 3678.99, 'z': -33.45}, {'x': 10032.5, 'y': 3678.92, 'z': -33.45}, {'x': 10032.11, 'y': 3678.64, 'z': -33.46}, {'x': 10030.91, 'y': 3678.06, 'z': -33.47}, {'x': 10029.63, 'y': 3677.37, 'z': -33.46}]",NONE,NONE
,49093595,VEHICLE,"[{'x': 10050.04, 'y': 3668.65, 'z': -33.31}, {'x': 10041.33, 'y': 3691.38, 'z': -33.32}]","[{'x': 10053.11, 'y': 3670.68, 'z': -33.42}, {'x': 10045.14, 'y': 3691.04, 'z': -33.45}, {'x': 10044.94, 'y': 3691.56, 'z': -33.44}, {'x': 10044.41, 'y': 3692.89, 'z': -33.43}]",NONE,NONE
,49093657,VEHICLE,"[{'x': 10050.04, 'y': 3668.65, 'z': -33.31}, {'x': 10049.33, 'y': 3670.81, 'z': -33.3}, {'x': 10048.99, 'y': 3672.88, 'z': -33.32}, {'x': 10048.97, 'y': 3674.83, 'z': -33.33}, {'x': 10049.23, 'y': 3676.66, 'z': -33.33}, {'x': 10049.72, 'y': 3678.35, 'z': -33.33}, {'x': 10050.39, 'y': 3679.89, 'z': -33.34}, {'x': 10051.2, 'y': 3681.27, 'z': -33.35}, {'x': 10052.14, 'y': 3682.31, 'z': -33.35}, {'x': 10053.16, 'y': 3683.18, 'z': -33.37}, {'x': 10054.11, 'y': 3683.93, 'z': -33.39}, {'x': 10055.07, 'y': 3684.61, 'z': -33.41}, {'x': 10057.01, 'y': 3686.05, 'z': -33.44}]","[{'x': 10053.11, 'y': 3670.68, 'z': -33.42}, {'x': 10052.66, 'y': 3672.24, 'z': -33.42}, {'x': 10052.38, 'y': 3673.74, 'z': -33.42}, {'x': 10052.39, 'y': 3675.16, 'z': -33.42}, {'x': 10052.77, 'y': 3676.51, 'z': -33.42}, {'x': 10053.64, 'y': 3677.78, 'z': -33.4}, {'x': 10053.81, 'y': 3677.93, 'z': -33.39}, {'x': 10053.9, 'y': 3678.1, 'z': -33.39}, {'x': 10054.16, 'y': 3678.41, 'z': -33.39}, {'x': 10054.52, 'y': 3678.68, 'z': -33.4}, {'x': 10059.32, 'y': 3681.35, 'z': -33.44}]",NONE,NONE
,49093669,BIKE,"[{'x': 10039.33, 'y': 3687.64, 'z': -33.29}, {'x': 10047.46, 'y': 3667.12, 'z': -33.28}]","[{'x': 10036.2, 'y': 3686.09, 'z': -33.4}, {'x': 10044.32, 'y': 3665.44, 'z': -33.35}]",NONE,NONE
,49093670,VEHICLE,"[{'x': 10038.39, 'y': 3689.7, 'z': -33.29}, {'x': 10047.46, 'y': 3667.12, 'z': -33.28}]","[{'x': 10035.36, 'y': 3688.01, 'z': -33.38}, {'x': 10044.32, 'y': 3665.44, 'z': -33.35}]",NONE,NONE
,49093836,VEHICLE,"[{'x': 10093.78, 'y': 3563.62, 'z': -32.85}, {'x': 10090.6, 'y': 3572.17, 'z': -32.76}]","[{'x': 10098.17, 'y': 3565.26, 'z': -32.94}, {'x': 10096.8, 'y': 3568.93, 'z': -32.91}]",SOLID_WHITE,SOLID_WHITE
,49093854,VEHICLE,"[{'x': 10107.6, 'y': 3616.63, 'z': -32.82}, {'x': 10099.3, 'y': 3609.03, 'z': -32.75}, {'x': 10095.59, 'y': 3605.87, 'z': -32.73}]","[{'x': 10104.88, 'y': 3619.51, 'z': -32.84}, {'x': 10103.8, 'y': 3618.5, 'z': -32.84}, {'x': 10098.94, 'y': 3613.94, 'z': -32.81}, {'x': 10094.51, 'y': 3610.09, 'z': -32.81}, {'x': 10092.73, 'y': 3608.75, 'z': -32.83}]",SOLID_WHITE,SOLID_WHITE
,49093863,VEHICLE,"[{'x': 10104.88, 'y': 3619.51, 'z': -32.84}, {'x': 10103.8, 'y': 3618.5, 'z': -32.84}, {'x': 10098.94, 'y': 3613.94, 'z': -32.81}, {'x': 10094.51, 'y': 3610.09, 'z': -32.81}, {'x': 10092.73, 'y': 3608.75, 'z': -32.83}]","[{'x': 10102.34, 'y': 3622.2, 'z': -32.9}, {'x': 10097.14, 'y': 3617.25, 'z': -32.92}, {'x': 10094.36, 'y': 3614.69, 'z': -32.95}, {'x': 10093.88, 'y': 3614.24, 'z': -32.94}, {'x': 10093.21, 'y': 3613.79, 'z': -32.94}, {'x': 10092.39, 'y': 3613.23, 'z': -32.93}, {'x': 10089.67, 'y': 3611.78, 'z': -32.93}]",SOLID_WHITE,NONE
,49093864,VEHICLE,"[{'x': 10110.2, 'y': 3613.9, 'z': -32.92}, {'x': 10105.37, 'y': 3609.38, 'z': -32.89}, {'x': 10103.81, 'y': 3607.65, 'z': -32.87}, {'x': 10102.39, 'y': 3605.58, 'z': -32.83}, {'x': 10100.64, 'y': 3602.81, 'z': -32.81}, {'x': 10100.0, 'y': 3601.96, 'z': -32.8}]","[{'x': 10107.6, 'y': 3616.63, 'z': -32.82}, {'x': 10099.3, 'y': 3609.03, 'z': -32.75}, {'x': 10095.59, 'y': 3605.87, 'z': -32.73}]",NONE,SOLID_WHITE
,49093873,VEHICLE,"[{'x': 10090.32, 'y': 3562.3, 'z': -32.79}, {'x': 10085.47, 'y': 3574.74, 'z': -32.67}]","[{'x': 10093.78, 'y': 3563.62, 'z': -32.85}, {'x': 10090.6, 'y': 3572.17, 'z': -32.76}]",DOUBLE_SOLID_YELLOW,SOLID_WHITE
,49093874,BIKE,"[{'x': 10098.17, 'y': 3565.26, 'z': -32.94}, {'x': 10096.8, 'y': 3568.93, 'z': -32.91}]","[{'x': 10099.42, 'y': 3565.74, 'z': -32.95}, {'x': 10098.67, 'y': 3567.62, 'z': -32.92}, {'x': 10098.35, 'y': 3568.49, 'z': -32.92}]",SOLID_WHITE,NONE
,49093879,VEHICLE,"[{'x': 10086.85, 'y': 3560.95, 'z': -32.82}, {'x': 10090.41, 'y': 3551.79, 'z': -32.94}, {'x': 10092.23, 'y': 3546.93, 'z': -32.96}, {'x': 10092.29, 'y': 3546.78, 'z': -32.96}]","[{'x': 10083.69, 'y': 3559.7, 'z': -32.9}, {'x': 10084.34, 'y': 3558.08, 'z': -32.93}, {'x': 10087.39, 'y': 3550.38, 'z': -32.99}, {'x': 10088.23, 'y': 3548.35, 'z': -33.01}, {'x': 10088.77, 'y': 3546.98, 'z': -33.01}, {'x': 10089.34, 'y': 3545.58, 'z': -33.03}]",DASHED_WHITE,NONE
,49093880,VEHICLE,"[{'x': 10090.32, 'y': 3562.3, 'z': -32.79}, {'x': 10090.8, 'y': 3561.06, 'z': -32.81}, {'x': 10092.93, 'y': 3555.5, 'z': -32.86}, {'x': 10095.39, 'y': 3549.55, 'z': -32.89}, {'x': 10095.91, 'y': 3548.33, 'z': -32.89}]","[{'x': 10086.85, 'y': 3560.95, 'z': -32.82}, {'x': 10090.41, 'y': 3551.79, 'z': -32.94}, {'x': 10092.23, 'y': 3546.93, 'z': -32.96}, {'x': 10092.29, 'y': 3546.78, 'z': -32.96}]",DOUBLE_SOLID_YELLOW,DASHED_WHITE
,,,,,,
,56217377,VEHICLE,"[{'x': 1502.42, 'y': 210.24, 'z': 12.69}, {'x': 1495.61, 'y': 239.02, 'z': 12.19}, {'x': 1495.48, 'y': 239.66, 'z': 12.17}]","[{'x': 1508.47, 'y': 212.44, 'z': 12.66}, {'x': 1498.46, 'y': 239.86, 'z': 12.12}]",NONE,NONE
,56217380,VEHICLE,"[{'x': 1478.91, 'y': 275.45, 'z': 11.76}, {'x': 1480.35, 'y': 271.36, 'z': 11.81}, {'x': 1480.39, 'y': 270.1, 'z': 11.82}, {'x': 1480.07, 'y': 268.71, 'z': 11.8}, {'x': 1479.21, 'y': 267.77, 'z': 11.8}, {'x': 1478.07, 'y': 267.16, 'z': 11.8}, {'x': 1476.82, 'y': 266.76, 'z': 11.79}, {'x': 1473.35, 'y': 265.59, 'z': 11.88}, {'x': 1473.27, 'y': 265.58, 'z': 11.88}, {'x': 1471.19, 'y': 264.87, 'z': 12.0}]","[{'x': 1472.54, 'y': 273.34, 'z': 11.79}, {'x': 1472.71, 'y': 272.67, 'z': 11.8}, {'x': 1472.62, 'y': 272.19, 'z': 11.82}, {'x': 1472.67, 'y': 271.37, 'z': 11.79}, {'x': 1471.99, 'y': 270.96, 'z': 11.82}, {'x': 1470.27, 'y': 270.41, 'z': 11.89}, {'x': 1469.26, 'y': 270.09, 'z': 11.92}]",NONE,NONE
,56217381,VEHICLE,"[{'x': 1644.43, 'y': 277.99, 'z': 11.5}, {'x': 1645.29, 'y': 279.21, 'z': 11.45}, {'x': 1645.83, 'y': 280.13, 'z': 11.41}, {'x': 1646.14, 'y': 281.28, 'z': 11.38}, {'x': 1646.3, 'y': 283.54, 'z': 11.32}, {'x': 1645.96, 'y': 286.08, 'z': 11.26}, {'x': 1645.23, 'y': 288.62, 'z': 11.22}, {'x': 1644.35, 'y': 291.28, 'z': 11.21}, {'x': 1643.45, 'y': 293.77, 'z': 11.21}, {'x': 1640.97, 'y': 298.27, 'z': 11.27}]","[{'x': 1646.94, 'y': 275.42, 'z': 11.42}, {'x': 1648.58, 'y': 277.01, 'z': 11.37}, {'x': 1649.34, 'y': 278.17, 'z': 11.34}, {'x': 1649.6, 'y': 278.79, 'z': 11.33}, {'x': 1649.84, 'y': 279.42, 'z': 11.32}, {'x': 1650.03, 'y': 280.19, 'z': 11.27}, {'x': 1650.18, 'y': 281.03, 'z': 11.26}, {'x': 1650.22, 'y': 281.89, 'z': 11.25}, {'x': 1650.23, 'y': 282.91, 'z': 11.23}, {'x': 1650.18, 'y': 285.85, 'z': 11.17}, {'x': 1649.84, 'y': 288.5, 'z': 11.13}, {'x': 1649.22, 'y': 290.95, 'z': 11.09}, {'x': 1648.14, 'y': 293.32, 'z': 11.08}, {'x': 1647.01, 'y': 295.4, 'z': 11.08}, {'x': 1646.07, 'y': 297.02, 'z': 11.07}, {'x': 1644.01, 'y': 299.75, 'z': 11.09}]",NONE,NONE
,56217423,VEHICLE,"[{'x': 1459.23, 'y': 329.93, 'z': 10.97}, {'x': 1469.41, 'y': 302.25, 'z': 11.48}]","[{'x': 1456.07, 'y': 328.82, 'z': 10.88}, {'x': 1459.79, 'y': 317.49, 'z': 11.33}, {'x': 1462.92, 'y': 300.07, 'z': 11.54}]",NONE,NONE
,56217494,VEHICLE,"[{'x': 1487.16, 'y': 216.4, 'z': 12.7}, {'x': 1490.13, 'y': 217.44, 'z': 12.69}, {'x': 1491.55, 'y': 217.69, 'z': 12.68}, {'x': 1492.77, 'y': 217.8, 'z': 12.68}, {'x': 1494.0, 'y': 217.79, 'z': 12.67}, {'x': 1495.25, 'y': 217.53, 'z': 12.67}, {'x': 1496.57, 'y': 217.14, 'z': 12.66}, {'x': 1497.74, 'y': 216.74, 'z': 12.65}, {'x': 1498.57, 'y': 216.34, 'z': 12.65}, {'x': 1499.42, 'y': 215.82, 'z': 12.64}, {'x': 1500.18, 'y': 215.12, 'z': 12.61}, {'x': 1500.71, 'y': 214.3, 'z': 12.62}, {'x': 1501.13, 'y': 213.54, 'z': 12.63}, {'x': 1501.83, 'y': 211.78, 'z': 12.66}, {'x': 1502.42, 'y': 210.24, 'z': 12.69}]","[{'x': 1488.27, 'y': 213.4, 'z': 12.69}, {'x': 1491.2, 'y': 214.29, 'z': 12.69}, {'x': 1492.45, 'y': 214.45, 'z': 12.66}, {'x': 1493.45, 'y': 214.4, 'z': 12.66}, {'x': 1494.19, 'y': 213.87, 'z': 12.66}, {'x': 1494.75, 'y': 213.21, 'z': 12.68}, {'x': 1496.78, 'y': 208.12, 'z': 12.8}]",NONE,NONE
,56217552,VEHICLE,"[{'x': 1471.19, 'y': 264.87, 'z': 12.0}, {'x': 1440.0, 'y': 254.41, 'z': 12.29}]","[{'x': 1469.26, 'y': 270.09, 'z': 11.92}, {'x': 1440.0, 'y': 259.66, 'z': 12.33}]",NONE,NONE
,56217553,VEHICLE,"[{'x': 1509.06, 'y': 231.1, 'z': 12.57}, {'x': 1484.88, 'y': 222.63, 'z': 12.67}]","[{'x': 1507.87, 'y': 234.12, 'z': 12.42}, {'x': 1483.78, 'y': 225.64, 'z': 12.56}]",NONE,NONE
,56217566,VEHICLE,"[{'x': 1620.04, 'y': 341.78, 'z': 11.31}, {'x': 1620.75, 'y': 339.77, 'z': 11.31}, {'x': 1620.9, 'y': 338.46, 'z': 11.31}, {'x': 1620.91, 'y': 336.4, 'z': 11.31}, {'x': 1620.85, 'y': 334.77, 'z': 11.3}, {'x': 1620.72, 'y': 332.79, 'z': 11.3}, {'x': 1620.67, 'y': 330.72, 'z': 11.3}, {'x': 1620.82, 'y': 329.09, 'z': 11.34}, {'x': 1624.11, 'y': 319.88, 'z': 11.31}]","[{'x': 1616.67, 'y': 340.58, 'z': 11.28}, {'x': 1616.89, 'y': 339.31, 'z': 11.28}, {'x': 1617.01, 'y': 337.62, 'z': 11.28}, {'x': 1617.08, 'y': 335.3, 'z': 11.28}, {'x': 1617.06, 'y': 333.63, 'z': 11.28}, {'x': 1616.93, 'y': 331.86, 'z': 11.3}, {'x': 1616.94, 'y': 330.58, 'z': 11.33}, {'x': 1617.11, 'y': 329.3, 'z': 11.4}, {'x': 1620.85, 'y': 318.99, 'z': 11.31}]",NONE,SOLID_WHITE
,56217604,VEHICLE,"[{'x': 1457.25, 'y': 212.64, 'z': 12.81}, {'x': 1442.01, 'y': 207.33, 'z': 12.9}]","[{'x': 1456.21, 'y': 215.73, 'z': 12.7}, {'x': 1441.06, 'y': 210.32, 'z': 12.78}]",NONE,NONE
,56217657,VEHICLE,"[{'x': 1479.55, 'y': 321.04, 'z': 11.21}, {'x': 1476.51, 'y': 320.14, 'z': 11.23}, {'x': 1475.61, 'y': 319.99, 'z': 11.23}, {'x': 1474.77, 'y': 319.94, 'z': 11.23}, {'x': 1473.97, 'y': 319.94, 'z': 11.24}, {'x': 1473.22, 'y': 319.99, 'z': 11.24}, {'x': 1471.42, 'y': 320.29, 'z': 11.24}, {'x': 1469.83, 'y': 320.69, 'z': 11.26}, {'x': 1469.03, 'y': 320.99, 'z': 11.25}, {'x': 1468.28, 'y': 321.34, 'z': 11.24}, {'x': 1467.68, 'y': 321.64, 'z': 11.23}, {'x': 1467.08, 'y': 322.04, 'z': 11.21}, {'x': 1466.28, 'y': 322.64, 'z': 11.19}, {'x': 1465.68, 'y': 323.29, 'z': 11.16}, {'x': 1465.08, 'y': 324.24, 'z': 11.13}, {'x': 1464.68, 'y': 324.94, 'z': 11.1}, {'x': 1462.26, 'y': 330.92, 'z': 10.99}]","[{'x': 1478.34, 'y': 324.43, 'z': 11.21}, {'x': 1477.5, 'y': 324.15, 'z': 11.21}, {'x': 1476.99, 'y': 324.1, 'z': 11.22}, {'x': 1476.31, 'y': 324.13, 'z': 11.22}, {'x': 1475.52, 'y': 324.31, 'z': 11.22}, {'x': 1474.78, 'y': 324.57, 'z': 11.21}, {'x': 1474.25, 'y': 324.77, 'z': 11.2}, {'x': 1473.62, 'y': 324.97, 'z': 11.18}, {'x': 1472.4, 'y': 325.42, 'z': 11.14}, {'x': 1471.66, 'y': 325.81, 'z': 11.13}, {'x': 1469.87, 'y': 326.59, 'z': 11.05}, {'x': 1468.94, 'y': 327.12, 'z': 11.03}, {'x': 1467.87, 'y': 328.01, 'z': 11.01}, {'x': 1467.38, 'y': 328.5, 'z': 10.99}, {'x': 1466.89, 'y': 329.14, 'z': 10.98}, {'x': 1466.29, 'y': 329.87, 'z': 10.98}, {'x': 1465.68, 'y': 330.87, 'z': 11.03}, {'x': 1465.15, 'y': 331.9, 'z': 11.01}]",NONE,NONE
,56217664,VEHICLE,"[{'x': 1480.7, 'y': 318.11, 'z': 11.24}, {'x': 1478.01, 'y': 317.04, 'z': 11.26}, {'x': 1473.92, 'y': 315.59, 'z': 11.29}, {'x': 1471.73, 'y': 314.74, 'z': 11.33}, {'x': 1471.08, 'y': 314.39, 'z': 11.34}, {'x': 1470.38, 'y': 313.94, 'z': 11.35}, {'x': 1469.73, 'y': 313.39, 'z': 11.38}, {'x': 1469.18, 'y': 312.74, 'z': 11.39}, {'x': 1468.62, 'y': 311.84, 'z': 11.4}, {'x': 1468.22, 'y': 310.8, 'z': 11.4}, {'x': 1467.98, 'y': 309.65, 'z': 11.41}, {'x': 1467.98, 'y': 308.65, 'z': 11.41}, {'x': 1467.98, 'y': 307.75, 'z': 11.42}, {'x': 1468.12, 'y': 306.1, 'z': 11.43}, {'x': 1468.25, 'y': 305.21, 'z': 11.45}, {'x': 1468.52, 'y': 304.26, 'z': 11.46}, {'x': 1469.41, 'y': 302.25, 'z': 11.48}]","[{'x': 1479.55, 'y': 321.04, 'z': 11.21}, {'x': 1467.59, 'y': 316.71, 'z': 11.36}, {'x': 1466.45, 'y': 316.25, 'z': 11.36}, {'x': 1465.51, 'y': 315.62, 'z': 11.38}, {'x': 1464.65, 'y': 314.84, 'z': 11.39}, {'x': 1463.87, 'y': 313.9, 'z': 11.41}, {'x': 1463.16, 'y': 312.8, 'z': 11.43}, {'x': 1462.53, 'y': 311.39, 'z': 11.47}, {'x': 1462.06, 'y': 309.9, 'z': 11.47}, {'x': 1461.74, 'y': 308.25, 'z': 11.46}, {'x': 1461.66, 'y': 306.45, 'z': 11.45}, {'x': 1461.82, 'y': 304.33, 'z': 11.45}, {'x': 1462.92, 'y': 300.07, 'z': 11.54}]",NONE,NONE
,56217745,VEHICLE,"[{'x': 1502.42, 'y': 210.24, 'z': 12.69}, {'x': 1501.9, 'y': 211.68, 'z': 12.66}, {'x': 1501.59, 'y': 212.57, 'z': 12.65}, {'x': 1501.24, 'y': 213.46, 'z': 12.64}, {'x': 1500.73, 'y': 214.44, 'z': 12.62}, {'x': 1500.25, 'y': 215.14, 'z': 12.61}, {'x': 1499.58, 'y': 215.85, 'z': 12.63}, {'x': 1498.6, 'y': 216.62, 'z': 12.65}, {'x': 1497.66, 'y': 217.35, 'z': 12.65}, {'x': 1496.76, 'y': 218.02, 'z': 12.66}, {'x': 1495.94, 'y': 218.54, 'z': 12.67}, {'x': 1495.09, 'y': 219.15, 'z': 12.67}, {'x': 1494.22, 'y': 219.79, 'z': 12.68}, {'x': 1493.3, 'y': 220.45, 'z': 12.68}, {'x': 1492.38, 'y': 221.14, 'z': 12.69}, {'x': 1491.39, 'y': 221.77, 'z': 12.7}, {'x': 1490.33, 'y': 222.34, 'z': 12.71}, {'x': 1489.45, 'y': 222.81, 'z': 12.7}, {'x': 1488.54, 'y': 223.06, 'z': 12.69}, {'x': 1487.68, 'y': 223.18, 'z': 12.67}, {'x': 1486.67, 'y': 223.1, 'z': 12.67}, {'x': 1485.75, 'y': 222.9, 'z': 12.67}, {'x': 1484.88, 'y': 222.63, 'z': 12.67}]","[{'x': 1508.47, 'y': 212.44, 'z': 12.66}, {'x': 1508.16, 'y': 213.19, 'z': 12.65}, {'x': 1507.74, 'y': 213.87, 'z': 12.64}, {'x': 1507.27, 'y': 214.67, 'z': 12.62}, {'x': 1506.42, 'y': 215.78, 'z': 12.6}, {'x': 1505.54, 'y': 216.66, 'z': 12.59}, {'x': 1504.72, 'y': 217.31, 'z': 12.58}, {'x': 1504.02, 'y': 217.9, 'z': 12.57}, {'x': 1503.17, 'y': 218.63, 'z': 12.57}, {'x': 1502.27, 'y': 219.41, 'z': 12.58}, {'x': 1501.27, 'y': 220.11, 'z': 12.58}, {'x': 1500.21, 'y': 220.86, 'z': 12.6}, {'x': 1499.09, 'y': 221.67, 'z': 12.65}, {'x': 1498.09, 'y': 222.32, 'z': 12.65}, {'x': 1497.21, 'y': 222.87, 'z': 12.66}, {'x': 1496.3, 'y': 223.39, 'z': 12.68}, {'x': 1495.21, 'y': 224.06, 'z': 12.69}, {'x': 1494.1, 'y': 224.72, 'z': 12.7}, {'x': 1493.07, 'y': 225.17, 'z': 12.68}, {'x': 1492.03, 'y': 225.62, 'z': 12.65}, {'x': 1491.06, 'y': 225.99, 'z': 12.63}, {'x': 1489.67, 'y': 226.3, 'z': 12.61}, {'x': 1488.42, 'y': 226.49, 'z': 12.59}, {'x': 1487.31, 'y': 226.59, 'z': 12.57}, {'x': 1486.29, 'y': 226.45, 'z': 12.56}, {'x': 1485.17, 'y': 226.14, 'z': 12.55}, {'x': 1483.78, 'y': 225.64, 'z': 12.56}]",NONE,NONE
,56217749,BUS,"[{'x': 1623.78, 'y': 228.03, 'z': 13.26}, {'x': 1631.27, 'y': 224.68, 'z': 13.48}]","[{'x': 1620.95, 'y': 223.02, 'z': 13.35}, {'x': 1629.32, 'y': 220.55, 'z': 13.52}]",SOLID_WHITE,SOLID_WHITE
